Name,Team,PA,Single,Double,Triple,Home Run,BB,SO,InPlayOut,1B,2B,3B,In-Play Out,H,HR,SO,BB
Brett Hanewich,Angels,216.9,0.128999539,0.0378054403,0.00378054403,0.01844167819,0.1982480406,0.1982480406,0.4144767174,27.98,8.2,0.82,89.9,41,4,43,43
Colin Rea,,526.9,0.1428734105,0.04782691213,0.004782691213,0.04365154678,0.1100778136,0.1651167204,0.4856709053,75.28,25.2,2.52,255.9,126,23,87,58
Mike Franco,Rays,241,0.1341908714,0.04398340249,0.004398340249,0.03734439834,0.132780083,0.2033195021,0.4439834025,32.34,10.6,1.06,107,53,9,49,32
Dalton Moats,Rays,277,0.1433212996,0.04693140794,0.004693140794,0.03971119134,0.1046931408,0.1805054152,0.4801444043,39.7,13,1.3,133,65,11,50,29
Scott Griggs,,197.1,0.1425672248,0.04566210046,0.004566210046,0.03551496702,0.1369863014,0.1826484018,0.4520547945,28.1,9,0.9,89.1,45,7,36,27
Simon Mathews,Angels,381.9,0.1512437811,0.04818015187,0.004818015187,0.03665881121,0.1204503797,0.1466352448,0.4920136161,57.76,18.4,1.84,187.9,92,14,56,46
Tim Melville,,500,0.14188,0.0492,0.00492,0.05,0.106,0.172,0.476,70.94,24.6,2.46,238,123,25,86,53
Luis Escobar,Pirates,394.9,0.1394783489,0.04355533046,0.004355533046,0.03038743986,0.1494049126,0.1823246391,0.4504937959,55.08,17.2,1.72,177.9,86,12,72,59
Shao-Ching Chiang,Tigers,577.9,0.1582626752,0.05433465998,0.005433465998,0.0536424987,0.07267693373,0.1470842706,0.5085654958,91.46,31.4,3.14,293.9,157,31,85,42
Kyle Dowdy,Indians,400.9,0.1477176353,0.04938887503,0.004938887503,0.0448989773,0.107258668,0.1671239711,0.4786729858,59.22,19.8,1.98,191.9,99,18,67,43
Pedro Araujo,,222,0.1351351351,0.04504504505,0.004504504505,0.04054054054,0.1261261261,0.2027027027,0.4459459459,30,10,1,99,50,9,45,28
Tyler Alexander,,401.9,0.1312764369,0.04578253297,0.004578253297,0.04727544165,0.1194326947,0.2090072157,0.4426474247,52.76,18.4,1.84,177.9,92,19,84,48
Zach Logue,Blue Jays,489.1,0.1514209773,0.05193212022,0.005193212022,0.05111429156,0.08587200981,0.1472091597,0.5072582294,74.06,25.4,2.54,248.1,127,25,72,42
Brian Ellington,,190,0.1162105263,0.03789473684,0.003789473684,0.03157894737,0.1789473684,0.2473684211,0.3842105263,22.08,7.2,0.72,73,36,6,47,34
David McKay,Tigers,306.1,0.119895459,0.04246978112,0.004246978112,0.04573668736,0.1241424371,0.2646194054,0.3988892519,36.7,13,1.3,122.1,65,14,81,38
Hunter Schryver,White Sox,269,0.1417843866,0.0468401487,0.00468401487,0.04089219331,0.1078066914,0.1970260223,0.4609665428,38.14,12.6,1.26,124,63,11,53,29
Jesus Camargo,Cubs,292.1,0.1492639507,0.04792879151,0.004792879151,0.03765833619,0.09585758302,0.1677507703,0.4967476891,43.6,14,1.4,145.1,70,11,49,28
Ronnie Williams,Cardinals,258.9,0.1425260718,0.04248744689,0.004248744689,0.02317497103,0.1467748165,0.1738122827,0.4669756663,36.9,11,1.1,120.9,55,6,45,38
Caleb Frare,,206.1,0.106065017,0.03590490053,0.003590490053,0.0339640951,0.1843765163,0.2620087336,0.3740902475,21.86,7.4,0.74,77.1,37,7,54,38
Chris Rowley,Twins,467.1,0.1537572254,0.05095268679,0.005095268679,0.04495825305,0.09847998287,0.1412973667,0.5054592164,71.82,23.8,2.38,236.1,119,21,66,46
Williams Jerez,Pirates,287.9,0.1406043765,0.04584925321,0.004584925321,0.03820771101,0.1111497048,0.2049322681,0.454671761,40.48,13.2,1.32,130.9,66,11,59,32
Ryan Atkinson,Diamondbacks,369,0.1284552846,0.0433604336,0.00433604336,0.0406504065,0.1409214092,0.2222222222,0.4200542005,47.4,16,1.6,155,80,15,82,52
Ryan Hartman,Astros,475,0.1369263158,0.04968421053,0.004968421053,0.05684210526,0.08210526316,0.1957894737,0.4736842105,65.04,23.6,2.36,225,118,27,93,39
Jorge Guzman,Marlins,520.9,0.1305816855,0.04185064312,0.004185064312,0.03263582261,0.155500096,0.1842964101,0.4509502784,68.02,21.8,2.18,234.9,109,17,96,81
Reed Garrett,,263.1,0.1525655644,0.04789053592,0.004789053592,0.03420752566,0.1254275941,0.1710376283,0.4640820981,40.14,12.6,1.26,122.1,63,9,45,33
Taylor Guerrieri,Rangers,336.9,0.1430097952,0.04808548531,0.004808548531,0.04452359751,0.1157613535,0.1691896705,0.4746215494,48.18,16.2,1.62,159.9,81,15,57,39
Bradin Hagens,,278.9,0.1487271423,0.04732879168,0.004732879168,0.03585514521,0.1254930082,0.1505916099,0.4872714234,41.48,13.2,1.32,135.9,66,10,42,35
Tyler Thornburg,,193.9,0.1173800928,0.04332129964,0.004332129964,0.05157297576,0.1289324394,0.2372356885,0.4172253739,22.76,8.4,0.84,80.9,42,10,46,25
Gregory Soto,Tigers,292.1,0.1355015406,0.04176651832,0.004176651832,0.02738788086,0.157480315,0.191715166,0.4419719274,39.58,12.2,1.22,129.1,61,8,56,46
Tom Windle,Red Sox,237.1,0.1340362716,0.04301982286,0.004301982286,0.03374103754,0.1433994095,0.2066638549,0.4348376213,31.78,10.2,1.02,103.1,51,8,49,34
Tyler Matzek,Braves,98.1,0.1068297655,0.03261977574,0.003261977574,0.02038735984,0.2650356779,0.2344546381,0.3374108053,10.48,3.2,0.32,33.1,16,2,23,26
Marc Rzepczynski,,182.9,0.1432476763,0.0437397485,0.00437397485,0.02733734281,0.1530891197,0.1694915254,0.4587206124,26.2,8,0.8,83.9,40,5,31,28
Justin Lawrence,Rockies,199.1,0.1394274234,0.04218985434,0.004218985434,0.02511300854,0.1757910598,0.1657458564,0.4475138122,27.76,8.4,0.84,89.1,42,5,33,35
Andy Cox,Reds,226,0.119380531,0.03628318584,0.003628318584,0.02212389381,0.2079646018,0.2256637168,0.3849557522,26.98,8.2,0.82,87,41,5,51,47
Kyle Friedrichs,Athletics,506.1,0.1575577949,0.05255878285,0.005255878285,0.04742145821,0.0750839755,0.1323849042,0.5297372061,79.74,26.6,2.66,268.1,133,24,67,38
Matt Wotherspoon,,342,0.1402339181,0.04795321637,0.004795321637,0.04678362573,0.1023391813,0.1959064327,0.4619883041,47.96,16.4,1.64,158,82,16,67,35
Chris Beck,,237.9,0.1434216057,0.04539722573,0.004539722573,0.03362757461,0.1134930643,0.1765447667,0.4829760404,34.12,10.8,1.08,114.9,54,8,42,27
Cale Coshow,,237.9,0.1209751997,0.04287515763,0.004287515763,0.04623791509,0.1387137453,0.2311895755,0.4157208911,28.78,10.2,1.02,98.9,51,11,55,33
Arnaldo Hernandez,Royals,580.9,0.1627818902,0.05233258736,0.005233258736,0.04131520055,0.09123773455,0.1187812016,0.528318127,94.56,30.4,3.04,306.9,152,24,69,53
Daniel Procopio,Angels,179.1,0.1407035176,0.04466778336,0.004466778336,0.03350083752,0.1451702959,0.1730876605,0.4584031267,25.2,8,0.8,82.1,40,6,31,26
Sean Keselica,Pirates,276.9,0.1388949079,0.04117009751,0.004117009751,0.02166847237,0.173347779,0.1805706031,0.4402311304,38.46,11.4,1.14,121.9,57,6,50,48
Scott Blewett,,528.9,0.1574966912,0.0510493477,0.00510493477,0.04159576479,0.1020986954,0.1323501607,0.5103044054,83.3,27,2.7,269.9,135,22,70,54
Trevor Kelley,,287.9,0.1472038902,0.04932268149,0.004932268149,0.04515456756,0.08336227857,0.177144842,0.492879472,42.38,14.2,1.42,141.9,71,13,51,24
Tyler Cloyd,,319,0.1465203762,0.05203761755,0.005203761755,0.05642633229,0.08150470219,0.1724137931,0.4858934169,46.74,16.6,1.66,155,83,18,55,26
Zach Lovvorn,,479.9,0.1640341738,0.0516774328,0.00516774328,0.03750781413,0.1021046051,0.1250260471,0.5144821838,78.72,24.8,2.48,246.9,124,18,60,49
Mitchell Jordan,,569,0.1562038664,0.05131810193,0.005131810193,0.04393673111,0.08963093146,0.1388400703,0.5149384886,88.88,29.2,2.92,293,146,25,79,51
Bryan Mitchell,,335.9,0.1427805895,0.04882405478,0.004882405478,0.04763322417,0.1190830604,0.1548079786,0.4819886871,47.96,16.4,1.64,161.9,82,16,52,40
Corey Copping,Blue Jays,253.1,0.1339391545,0.04346108258,0.004346108258,0.03555906756,0.1461872778,0.2054523904,0.431054919,33.9,11,1.1,109.1,55,9,52,37
Konner Wade,Red Sox,440.9,0.1654343389,0.05579496484,0.005579496484,0.05216602404,0.05897028805,0.1270129281,0.5350419596,72.94,24.6,2.46,235.9,123,23,56,26
Trevor Clifton,Diamondbacks,466,0.1445493562,0.04806866953,0.004806866953,0.04291845494,0.1158798283,0.1673819742,0.4763948498,67.36,22.4,2.24,222,112,20,78,54
Joan Baez,,382.9,0.1449986942,0.04387568556,0.004387568556,0.0261164795,0.1671454688,0.1514755811,0.4620005223,55.52,16.8,1.68,176.9,84,10,58,64
Blake Battenfield,White Sox,516,0.1547674419,0.05310077519,0.005310077519,0.0523255814,0.08333333333,0.1492248062,0.5019379845,79.86,27.4,2.74,259,137,27,77,43
Locke St. John,Rangers,241.1,0.1281625881,0.04562422231,0.004562422231,0.04977187889,0.1285773538,0.2198257984,0.4234757362,30.9,11,1.1,102.1,55,12,53,31
Matt Eckelman,Pirates,238.1,0.143301134,0.04535909282,0.004535909282,0.03359932801,0.1343973121,0.1721965561,0.4666106678,34.12,10.8,1.08,111.1,54,8,41,32
Domingo Tapia,Red Sox,302,0.1572847682,0.04966887417,0.004966887417,0.03642384106,0.1059602649,0.1490066225,0.4966887417,47.5,15,1.5,150,75,11,45,32
Ben Krauth,Indians,266.1,0.1361894025,0.04359263435,0.004359263435,0.03382187148,0.1428034573,0.1954152574,0.4438181135,36.24,11.6,1.16,118.1,58,9,52,38
Ryan Castellani,,394.9,0.1426183844,0.04760698911,0.004760698911,0.04304887313,0.1443403393,0.1570017726,0.4606229425,56.32,18.8,1.88,181.9,94,17,62,57
Stephen Nogosek,Mets,241,0.1277178423,0.04232365145,0.004232365145,0.03734439834,0.1410788382,0.2199170124,0.4273858921,30.78,10.2,1.02,103,51,9,53,34
Hector Lujan,Twins,259.1,0.1493631802,0.05017367812,0.005017367812,0.04631416442,0.08104978773,0.1698186029,0.4982632188,38.7,13,1.3,129.1,65,12,44,21
Dalbert Siri,Indians,214.1,0.123960766,0.04016814573,0.004016814573,0.03269500234,0.1728164409,0.2195235871,0.4068192433,26.54,8.6,0.86,87.1,43,7,47,37
Foster Griffin,,589.9,0.1552127479,0.05153415833,0.005153415833,0.04577046957,0.0949313443,0.144092219,0.503305645,91.56,30.4,3.04,296.9,152,27,85,56
Rookie Davis,,330.9,0.1543668782,0.05197944998,0.005197944998,0.04835297673,0.09368389241,0.1541251133,0.4922937443,51.08,17.2,1.72,162.9,86,16,51,31
Wladimir Pinto,Tigers,258,0.1162790698,0.03875968992,0.003875968992,0.03488372093,0.1782945736,0.2441860465,0.3837209302,30,10,1,99,50,9,63,46
Dario Beltre,,227.9,0.1301448004,0.0412461606,0.00412461606,0.03071522598,0.1711276876,0.206230803,0.4164107065,29.66,9.4,0.94,94.9,47,7,47,39
Tyler Watson,,171,0.1493567251,0.05029239766,0.005029239766,0.04678362573,0.09941520468,0.1637426901,0.485380117,25.54,8.6,0.86,83,43,8,28,17
Hobie Harris,,215.9,0.132746642,0.04353867531,0.004353867531,0.03705419176,0.152848541,0.2037980547,0.4256600278,28.66,9.4,0.94,91.9,47,8,44,33
Felipe Paulino,,215,0.1338604651,0.04744186047,0.004744186047,0.0511627907,0.1209302326,0.1813953488,0.4604651163,28.78,10.2,1.02,99,51,11,39,26
Derek Self,,300,0.1639333333,0.054,0.0054,0.04666666667,0.06,0.1433333333,0.5266666667,49.18,16.2,1.62,158,81,14,43,18
Merandy Gonzalez,,300.1,0.146751083,0.04531822726,0.004531822726,0.02999000333,0.1466177941,0.1532822393,0.4735088304,44.04,13.6,1.36,142.1,68,9,46,44
Connor Johnstone,Braves,382.1,0.1602198377,0.05181889558,0.005181889558,0.04187385501,0.08374771002,0.1334729129,0.5236848992,61.22,19.8,1.98,200.1,99,16,51,32
Adam Lau,Red Sox,267,0.134906367,0.04419475655,0.004419475655,0.03745318352,0.138576779,0.2059925094,0.4344569288,36.02,11.8,1.18,116,59,10,55,37
Braden Webb,Brewers,366.9,0.1288634505,0.04142818207,0.004142818207,0.03270645953,0.185336604,0.1880621423,0.4194603434,47.28,15.2,1.52,153.9,76,12,69,68
Chase De Jong,,516.1,0.153226119,0.05270296454,0.005270296454,0.05231544274,0.09300523154,0.1395078473,0.5039720984,79.08,27.2,2.72,260.1,136,27,72,48
Alex Klonowski,,442.9,0.1556107473,0.05147888914,0.005147888914,0.0451569203,0.08354030255,0.1128923007,0.546172951,68.92,22.8,2.28,241.9,114,20,50,37
Ronald Pena,Nationals,222.1,0.1315623593,0.04412426835,0.004412426835,0.04052228726,0.1350742909,0.2026114363,0.4416929311,29.22,9.8,0.98,98.1,49,9,45,30
Joe Jacques,Pirates,263.9,0.1436150057,0.04168245548,0.004168245548,0.01894657067,0.1856763926,0.1515725654,0.4543387647,37.9,11,1.1,119.9,55,5,40,49
Andres Machado,,358.1,0.1519687238,0.04970678581,0.004970678581,0.04188774085,0.1005305781,0.1563808992,0.4945545937,54.42,17.8,1.78,177.1,89,15,56,36
Jackson McClelland,Blue Jays,240,0.1315,0.04333333333,0.004333333333,0.0375,0.1458333333,0.1958333333,0.4416666667,31.56,10.4,1.04,106,52,9,47,35
James Jones,,238.1,0.139101218,0.04535909282,0.004535909282,0.03779924402,0.1469970601,0.1763964721,0.4498110038,33.12,10.8,1.08,107.1,54,9,42,35
Alec Hansen,White Sox,255.9,0.1128565846,0.03595154357,0.003595154357,0.02735443533,0.2071121532,0.230558812,0.3825713169,28.88,9.2,0.92,97.9,46,7,59,53
Blake Bivens,Rays,279.1,0.1529917592,0.04657828735,0.004657828735,0.02866356145,0.1469007524,0.1218201362,0.4983876747,42.7,13,1.3,139.1,65,8,34,41
Grant Gavin,,236,0.1261864407,0.04322033898,0.004322033898,0.04237288136,0.1355932203,0.2245762712,0.4237288136,29.78,10.2,1.02,100,51,10,53,32
Greg Weissert,Yankees,274.1,0.1257205399,0.04159066034,0.004159066034,0.03648303539,0.1605253557,0.2188982123,0.4126231302,34.46,11.4,1.14,113.1,57,10,60,44
Sean Brady,,631,0.1639936609,0.05261489699,0.005261489699,0.0412044374,0.09508716323,0.117274168,0.5245641838,103.48,33.2,3.32,331,166,26,74,60
Jordan Johnson,Reds,403.9,0.1364199059,0.04704134687,0.004704134687,0.04704134687,0.1312205992,0.1733102253,0.4602624412,55.1,19,1.9,185.9,95,19,70,53
Mauricio Cabrera,,254.9,0.1211455473,0.03609258533,0.003609258533,0.0196155355,0.2157708905,0.2196939976,0.3840721852,30.88,9.2,0.92,97.9,46,5,56,55
Jordan Weems,Athletics,245.1,0.1319461444,0.04324765402,0.004324765402,0.03671970624,0.1509587923,0.203998368,0.4288045696,32.34,10.6,1.06,105.1,53,9,50,37
Jay Flaa,Orioles,286.1,0.1344984271,0.04613771409,0.004613771409,0.04543865781,0.1328206921,0.1922404754,0.4442502621,38.48,13.2,1.32,127.1,66,13,55,38
Jose Fernandez,,289.9,0.1496378061,0.04898240773,0.004898240773,0.04139358399,0.1207312867,0.1414280786,0.4929285961,43.38,14.2,1.42,142.9,71,12,41,35
Michael Boyle,Dodgers,293.9,0.1388907792,0.04695474651,0.004695474651,0.04423273222,0.1190881252,0.1837359646,0.4624021776,40.82,13.8,1.38,135.9,69,13,54,35
Johendi Jiminian,,387,0.1475452196,0.04909560724,0.004909560724,0.04392764858,0.1188630491,0.1447028424,0.4909560724,57.1,19,1.9,190,95,17,56,46
Alexis Rivero,,208.1,0.1431042768,0.04901489668,0.004901489668,0.04805382028,0.1249399327,0.1489668429,0.481018741,29.78,10.2,1.02,100.1,51,10,31,26
Wandisson Charles,Athletics,260,0.1089230769,0.03384615385,0.003384615385,0.02307692308,0.2307692308,0.25,0.35,28.32,8.8,0.88,91,44,6,65,60
Brad Markey,,387.1,0.1532937226,0.0532162232,0.00532162232,0.05424954792,0.07749935417,0.1446654611,0.5117540687,59.34,20.6,2.06,198.1,103,21,56,30
Bryan Baker,Blue Jays,241.9,0.1166597768,0.04051260852,0.004051260852,0.04133939644,0.1736254651,0.243902439,0.3799090533,28.22,9.8,0.98,91.9,49,10,59,42
Teddy Stankiewicz,,564.1,0.1593689062,0.05495479525,0.005495479525,0.05495479525,0.07268214856,0.1489097678,0.5036341074,89.9,31,3.1,284.1,155,31,84,41
Kodi Medeiros,White Sox,442.9,0.1354707609,0.0451569203,0.00451569203,0.04064122827,0.155791375,0.1806276812,0.4377963423,60,20,2,193.9,100,18,80,69
Chris Nunn,Braves,217.9,0.1233593391,0.04222120239,0.004222120239,0.04130335016,0.1514456173,0.2248737953,0.4125745755,26.88,9.2,0.92,89.9,46,9,49,33
Dedgar Jimenez,,455.9,0.1477516999,0.04913358193,0.004913358193,0.04386926958,0.1206404913,0.155735907,0.477955692,67.36,22.4,2.24,217.9,112,20,71,55
C.D. Pelham,Cubs,223.1,0.1384132676,0.0412371134,0.00412371134,0.02241147468,0.1927386822,0.1658449126,0.4352308382,30.88,9.2,0.92,97.1,46,5,37,43
Trent Szkutnik,Tigers,327.1,0.1490064201,0.05074900642,0.005074900642,0.04891470498,0.09782940997,0.1589727912,0.4894527667,48.74,16.6,1.66,160.1,83,16,52,32
Jesus Tinoco,,329.1,0.1453661501,0.04740200547,0.004740200547,0.03950167122,0.1185050137,0.1701610453,0.4743239137,47.84,15.6,1.56,156.1,78,13,56,39
Norge Ruiz,Athletics,395,0.1617721519,0.05316455696,0.005316455696,0.04556962025,0.08101265823,0.1265822785,0.5265822785,63.9,21,2.1,208,105,18,50,32
Albert Abreu,,422,0.1379620853,0.04691943128,0.004691943128,0.04502369668,0.1469194313,0.1658767773,0.4526066351,58.22,19.8,1.98,191,99,19,70,62
Justin De Fratus,,517.9,0.1567870245,0.05406449121,0.005406449121,0.05406449121,0.06178798996,0.135161228,0.5327283259,81.2,28,2.8,275.9,140,28,70,32
Wes Benjamin,Rangers,531,0.153559322,0.0538606403,0.00538606403,0.05649717514,0.0922787194,0.1506591337,0.4877589454,81.54,28.6,2.86,259,143,30,80,49
Joey Krehbiel,Twins,294.1,0.122883373,0.04284257055,0.004284257055,0.04420265216,0.1462087725,0.2346140768,0.4049642979,36.14,12.6,1.26,119.1,63,13,69,43
Ofreidy Gomez,Royals,558,0.1502867384,0.04910394265,0.004910394265,0.04121863799,0.1200716846,0.1451612903,0.4892473118,83.86,27.4,2.74,273,137,23,81,67
Blake Rogers,Padres,350.9,0.1452265603,0.0467369621,0.00467369621,0.03704759191,0.1225420348,0.1738387005,0.4699344543,50.96,16.4,1.64,164.9,82,13,61,43
Francisco Jimenez,Orioles,337.1,0.1469000297,0.04983684367,0.004983684367,0.04746366063,0.09492732127,0.1661228122,0.4897656482,49.52,16.8,1.68,165.1,84,16,56,32
Steven Klimek,Orioles,268.9,0.1418371142,0.04685756787,0.004685756787,0.04090740052,0.1375976199,0.1561918929,0.4719226478,38.14,12.6,1.26,126.9,63,11,42,37
Walker Weickel,,357.1,0.1489778773,0.05040604873,0.005040604873,0.04760571269,0.1036124335,0.1512181462,0.4931391767,53.2,18,1.8,176.1,90,17,54,37
Casey Meisner,,494.1,0.1530054645,0.04857316333,0.004857316333,0.0364298725,0.1153612629,0.135600081,0.5061728395,75.6,24,2.4,250.1,120,18,67,57
Bryan Brickhouse,Cubs,150,0.1301333333,0.04533333333,0.004533333333,0.04666666667,0.1533333333,0.1733333333,0.4466666667,19.52,6.8,0.68,67,34,7,26,23
Alvaro Seijas,,561.9,0.1521979,0.04769531945,0.004769531945,0.03381384588,0.1352553835,0.1334757074,0.4927923118,85.52,26.8,2.68,276.9,134,19,75,76
Willy Ortiz,Blue Jays,272.1,0.143476663,0.0499816244,0.00499816244,0.05145167218,0.124954061,0.1506798971,0.4744579199,39.04,13.6,1.36,129.1,68,14,41,34
Franklin Van Gurp,Padres,301.1,0.1255396878,0.03985386915,0.003985386915,0.02989040186,0.1760212554,0.2125539688,0.4121554301,37.8,12,1.2,124.1,60,9,64,53
Parker Bridwell,Twins,438.1,0.1459027619,0.05204291258,0.005204291258,0.05706459712,0.0913033554,0.1552157042,0.4932663775,63.92,22.8,2.28,216.1,114,25,68,40
J.J. Hoover,,392.1,0.1382810508,0.05049732211,0.005049732211,0.05865850548,0.09946442234,0.1912777353,0.4567712318,54.22,19.8,1.98,179.1,99,23,75,39
Ryan Feierabend,,606,0.1461716172,0.05313531353,0.005313531353,0.06105610561,0.07095709571,0.1699669967,0.4933993399,88.58,32.2,3.22,299,161,37,103,43
Reggie McClain,,455,0.1524835165,0.05318681319,0.005318681319,0.05494505495,0.07472527473,0.1516483516,0.5076923077,69.38,24.2,2.42,231,121,25,69,34
Spenser Watkins,Tigers,538.9,0.1531638523,0.0530710707,0.00530710707,0.05381332344,0.09278159213,0.1428836519,0.4989794025,82.54,28.6,2.86,268.9,143,29,77,50
Raffi Vizcaino,Giants,293,0.1236860068,0.03959044369,0.003959044369,0.03071672355,0.1877133106,0.2116040956,0.4027303754,36.24,11.6,1.16,118,58,9,62,55
Spencer Adams,White Sox,482.9,0.1570511493,0.05301304618,0.005301304618,0.04969973079,0.09939946159,0.1118243943,0.5237109132,75.84,25.6,2.56,252.9,128,24,54,48
Daniel Camarena,,468.1,0.1503524888,0.05169835505,0.005169835505,0.05127109592,0.07049775689,0.1709036531,0.5001068148,70.38,24.2,2.42,234.1,121,24,80,33
Carlos Sanabria,Astros,282.1,0.1178305565,0.04112017015,0.004112017015,0.04253810705,0.1595179015,0.2339595888,0.400921659,33.24,11.6,1.16,113.1,58,12,66,45
Kaleb Cowart,,94.9,0.1234984194,0.05057955743,0.005057955743,0.07376185458,0.1685985248,0.1475237092,0.4309799789,11.72,4.8,0.48,40.9,24,7,14,16
Lake Bachar,Padres,509.9,0.1349676407,0.04667581879,0.004667581879,0.04706805256,0.1294371445,0.1823887037,0.4547950579,68.82,23.8,2.38,231.9,119,24,93,66
Raymond Kerr,Mariners,418.1,0.1421669457,0.04687873714,0.004687873714,0.04066012916,0.1435063382,0.1626405166,0.4594594595,59.44,19.6,1.96,192.1,98,17,68,60
Jhonleider Salinas,Rays,293,0.1301706485,0.04300341297,0.004300341297,0.03754266212,0.1706484642,0.180887372,0.433447099,38.14,12.6,1.26,127,63,11,53,50
Angel German,,222,0.1220720721,0.04054054054,0.004054054054,0.03603603604,0.1891891892,0.2027027027,0.4054054054,27.1,9,0.9,90,45,8,45,42
Yordy Cabrera,,276.9,0.1425785482,0.04767063922,0.004767063922,0.04333694475,0.1300108342,0.1552907187,0.476345251,39.48,13.2,1.32,131.9,66,12,43,36
Andrew Moore,,525,0.1504380952,0.05371428571,0.005371428571,0.05904761905,0.06857142857,0.1485714286,0.5142857143,78.98,28.2,2.82,270,141,31,78,36
Bryan Bonnell,,277.1,0.1449296283,0.05196679899,0.005196679899,0.05774088777,0.08300252616,0.1696138578,0.4875496211,40.16,14.4,1.44,135.1,72,16,47,23
Yoel Espinal,,250.1,0.1221911236,0.04158336665,0.004158336665,0.0399840064,0.1959216313,0.1879248301,0.4082367053,30.56,10.4,1.04,102.1,52,10,47,49
Janson Junk,Yankees,394.9,0.1429222588,0.04963281844,0.004963281844,0.0506457331,0.1342111927,0.146872626,0.4707520891,56.44,19.6,1.96,185.9,98,20,58,53
Kyle Wilcox,Mariners,278.9,0.1075654356,0.03585514521,0.003585514521,0.03226963069,0.2258874148,0.2402294729,0.3546073862,30,10,1,98.9,50,9,67,63
Gerson Garabito,Royals,602.1,0.1502076067,0.04916126889,0.004916126889,0.04152134197,0.1278857333,0.1328682943,0.493439628,90.44,29.6,2.96,297.1,148,25,80,77
Adonis Rosa,Yankees,462,0.1516017316,0.05108225108,0.005108225108,0.04761904762,0.08225108225,0.1645021645,0.4978354978,70.04,23.6,2.36,230,118,22,76,38
